event_id,ship_name,ship_type,voyage_route,outbreak_year,outbreak_duration_days,pathogen_identified,pathogen_category,secondary_pathogens,clinical_syndrome,cases_passengers,cases_crew,total_crew_onboard,attack_rate_percent,hospitalisations,deaths,transmission_route,data_source_category,data_source_reference,source_url,public_health_response,notes
EVT-203,MS Roald Amundsen,expedition_cruise,Norway (expedition cruise),2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,5,36,NR,NR,NR,0,airborne/droplet,academic,"Willebrand et al., Eurosurveillance 2022, Table 1",https://doi.org/10.2807/1560-7917.ES.2022.27.1.2002113,quarantine_isolation; voyage_cancellation_diversion; port_health_notification,"August 2020; ~400 passengers + crew total; 41 total cases (36 crew, 5 passengers)"
EVT-204,Costa Diadema,ocean_cruise,Mediterranean,2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,NR,NR,NR,NR,NR,0,airborne/droplet,academic,"Willebrand et al., Eurosurveillance 2022, Table 1",https://doi.org/10.2807/1560-7917.ES.2022.27.1.2002113,quarantine_isolation; port_health_notification,October 2020; ~3000 passengers + crew; 8 confirmed cases; early resumption of cruising
EVT-205,Costa Favolosa,ocean_cruise,Caribbean,2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,NR,NR,NR,NR,NR,NR,airborne/droplet,academic,"Willebrand et al., Eurosurveillance 2022, Supplement",https://doi.org/10.2807/1560-7917.ES.2022.27.1.2002113,quarantine_isolation; disembarkation; port_health_notification,March 2020; 4789 passengers + crew; 58 cases; deaths unknown
EVT-206,Celebrity Flora,expedition_cruise,Galapagos,2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,0,48,69,69.6,NR,0,airborne/droplet,academic,"Willebrand et al., Eurosurveillance 2022, Supplement",https://doi.org/10.2807/1560-7917.ES.2022.27.1.2002113,quarantine_isolation; port_health_notification,Crew-only outbreak on expedition vessel in Galapagos; very high attack rate (69.6%)
EVT-207,MS Westerdam,ocean_cruise,Cambodia (Southeast Asia),2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,NR,NR,NR,NR,NR,0,airborne/droplet,academic,"Willebrand et al., Eurosurveillance 2022, Supplement",https://doi.org/10.2807/1560-7917.ES.2022.27.1.2002113,quarantine_isolation; disembarkation; port_health_notification,February 2020; ~2200 passengers + crew; 1 confirmed case initially (later additional cases identified post-disembarkation); ship denied port entry by multiple countries
EVT-208,Silver Shadow,ocean_cruise,Brazil (South America),2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,NR,NR,NR,NR,NR,0,airborne/droplet,academic,"Willebrand et al., Eurosurveillance 2022, Supplement",https://doi.org/10.2807/1560-7917.ES.2022.27.1.2002113,quarantine_isolation; disembarkation; port_health_notification,March 2020; ~600 passengers + crew; 25 cases; 0 deaths
EVT-209,Horizon,ocean_cruise,"Dubai, UAE (crew only, in port)",2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,0,125,250,50.0,NR,0,airborne/droplet,academic,"Willebrand et al., Eurosurveillance 2022, Table 1",https://doi.org/10.2807/1560-7917.ES.2022.27.1.2002113,quarantine_isolation; port_health_notification,Crew-only outbreak; ~250 crew on board; 125 cases (50% attack rate); 0 deaths; outbreak identified 26 March 2020; guests had disembarked >14 days prior
EVT-210,MS Artania,ocean_cruise,"Fremantle, Australia",2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,36,43,NR,NR,NR,0,airborne/droplet,academic,CDC EID 2021,https://doi.org/10.3201/eid2702.204443,quarantine_isolation; disembarkation; medical_evacuation; port_health_notification,"March-April 2020; ~800 passengers + crew; 79 total cases (36 passengers, 43 crew); 0 deaths"
EVT-306,Disney Wonder,ocean_cruise,San Diego - Caribbean,2020,NR,SARS-CoV-2,respiratory_viral,NR,acute_respiratory_illness,3,233,935,NR,NR,1,airborne/droplet,academic,"Willebrand et al., Eurosurveillance 2022, Table 1 & Supplement",https://doi.org/10.2807/1560-7917.ES.2022.27.1.2002113,quarantine_isolation; port_health_notification,Disney Wonder COVID-19 outbreak 2020; Voyage B: 36 cases (3 guests + 33 crew) + 1 death; Voyage C (crew-only): ~200 crew cases; combined here as single ship event
EVT-846,Viking Sea,ocean_cruise,NR,2021,14,Vibrio spp.,foodborne_waterborne_bacterial,Escherichia coli (ETEC),acute_gastroenteritis,NR,NR,NR,NR,NR,NR,foodborne,official_public_health,CDC VSP Outbreak Investigations,https://archive.cdc.gov/www_cdc_gov/vessel-sanitation/cruise-ship-outbreaks/earlier-outbreaks-2019-2022.html,enhanced_sanitation; port_health_notification,Viking Cruises; sailing 11/29/2021-12/13/2021
EVT-011,"Ship A (unnamed, MMWR 2024)",ocean_cruise,Not reported,2022,NR,Legionella pneumophila,legionella,NR,legionnaires_disease,8,0,NR,NR,8,0,aerosolized water (private hot tub),official_public_health,NR,https://www.cdc.gov/mmwr/volumes/73/wr/mm7342a3.htm,enhanced_sanitation; port_health_notification,NR
EVT-842,Arcadia,ocean_cruise,NR,2022,5,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,NR,fecal-oral/person-to-person,official_public_health,CDC VSP Outbreak Investigations,https://archive.cdc.gov/www_cdc_gov/vessel-sanitation/cruise-ship-outbreaks/earlier-outbreaks-2019-2022.html,enhanced_sanitation; port_health_notification,P&O Cruises; sailing 12/29/2022-1/3/2023
EVT-843,Silver Moon,ocean_cruise,NR,2022,16,NR,unknown,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,NR,fecal-oral/person-to-person,official_public_health,CDC VSP Outbreak Investigations,https://archive.cdc.gov/www_cdc_gov/vessel-sanitation/cruise-ship-outbreaks/earlier-outbreaks-2019-2022.html,enhanced_sanitation; port_health_notification,Silversea Cruises; sailing 12/21/2022-1/6/2023; specimens not obtained
EVT-844,Carnival Splendor,ocean_cruise,NR,2022,7,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,NR,fecal-oral/person-to-person,official_public_health,CDC VSP Outbreak Investigations,https://archive.cdc.gov/www_cdc_gov/vessel-sanitation/cruise-ship-outbreaks/earlier-outbreaks-2019-2022.html,enhanced_sanitation; port_health_notification,Carnival Cruise Line; sailing 5/24/2022-5/31/2022
EVT-845,Seabourn Odyssey,ocean_cruise,NR,2022,21,NR,unknown,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,NR,fecal-oral/person-to-person,official_public_health,CDC VSP Outbreak Investigations,https://archive.cdc.gov/www_cdc_gov/vessel-sanitation/cruise-ship-outbreaks/earlier-outbreaks-2019-2022.html,enhanced_sanitation; port_health_notification,Seabourn Cruise Lines; sailing 4/28/2022-5/19/2022; specimens not obtained
EVT-145,Scarlet Lady,ocean_cruise,NR,2023,5,Salmonella spp.,foodborne_waterborne_bacterial,E. coli,acute_gastroenteritis,71,7,NR,NR,NR,0,foodborne,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-146,Viking Neptune,ocean_cruise,NR,2023,14,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,110,9,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-147,Celebrity Summit,ocean_cruise,NR,2023,10,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,152,25,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-148,Nieuw Amsterdam,ocean_cruise,NR,2023,15,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,246,38,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-149,Grand Princess,ocean_cruise,NR,2023,28,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,99,32,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-150,Emerald Princess,ocean_cruise,NR,2023,15,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,99,21,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-151,Enchantment of the Seas,ocean_cruise,NR,2023,8,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,117,20,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-152,Enchantment of the Seas,ocean_cruise,NR,2023,12,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,155,10,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-153,Celebrity Equinox,ocean_cruise,NR,2023,9,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,122,14,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-154,Celebrity Constellation,ocean_cruise,NR,2023,11,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,87,10,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-155,Ruby Princess,ocean_cruise,NR,2023,7,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,284,34,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-156,Jewel of the Seas,ocean_cruise,NR,2023,6,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,68,1,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-157,Brilliance of the Seas,ocean_cruise,NR,2023,5,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,70,8,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-158,Arcadia,ocean_cruise,NR,2023,10,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,88,20,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-012,"Ship B (unnamed, MMWR 2024)",ocean_cruise,Not reported,2024,NR,Legionella pneumophila,legionella,NR,legionnaires_disease,4,0,NR,NR,4,0,aerosolized water (private hot tub),official_public_health,NR,https://www.cdc.gov/mmwr/volumes/73/wr/mm7342a3.htm,enhanced_sanitation; port_health_notification,NR
EVT-127,Eurodam,ocean_cruise,NR,2024,9,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,109,13,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-128,Oceania Nautica,ocean_cruise,NR,2024,16,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,18,20,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-129,Queen Mary 2,ocean_cruise,NR,2024,13,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,346,71,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-130,Queen Mary 2,ocean_cruise,NR,2024,7,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,138,12,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-131,Rotterdam,ocean_cruise,NR,2024,12,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,127,16,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-132,Ruby Princess,ocean_cruise,NR,2024,16,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,103,12,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-133,Zuiderdam,ocean_cruise,NR,2024,10,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,87,4,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-134,Coral Princess,ocean_cruise,NR,2024,31,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,69,22,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-135,Radiance of the Seas,ocean_cruise,NR,2024,7,Salmonella spp.,foodborne_waterborne_bacterial,NR,acute_gastroenteritis,180,3,NR,NR,NR,0,foodborne,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-136,Arcadia,ocean_cruise,NR,2024,30,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,128,19,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-137,Celebrity Summit,ocean_cruise,NR,2024,7,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,72,6,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-138,Allure of the Seas,ocean_cruise,NR,2024,4,NR,unknown,NR,acute_gastroenteritis,121,3,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-139,Sapphire Princess,ocean_cruise,NR,2024,32,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,123,30,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-140,Radiance of the Seas,ocean_cruise,NR,2024,14,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,67,2,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-141,Silver Nova,ocean_cruise,NR,2024,16,Escherichia coli (unspecified),foodborne_waterborne_bacterial,NR,acute_gastroenteritis,28,1,NR,NR,NR,0,foodborne,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-142,Koningsdam,ocean_cruise,NR,2024,36,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,104,17,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-143,Queen Victoria,ocean_cruise,NR,2024,15,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,129,25,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-144,Celebrity Constellation,ocean_cruise,NR,2024,9,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,92,8,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-104,Rotterdam,ocean_cruise,NR,2025,12,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-105,Celebrity Eclipse,ocean_cruise,NR,2025,8,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-106,AIDAdiva,ocean_cruise,NR,2025,36,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-107,Oceania Insignia,ocean_cruise,NR,2025,11,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-108,Serenade of the Seas,ocean_cruise,NR,2025,13,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-109,Navigator of the Seas,ocean_cruise,NR,2025,7,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-110,Seven Seas Explorer,ocean_cruise,NR,2025,18,NR,unknown,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-111,Eurodam,ocean_cruise,NR,2025,21,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-112,Zuiderdam,ocean_cruise,NR,2025,12,NR,unknown,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-113,National Geographic Sea Lion,ocean_cruise,NR,2025,14,NR,unknown,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-114,Viking Polaris,ocean_cruise,NR,2025,12,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-115,Seabourn Encore,ocean_cruise,NR,2025,24,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-116,Queen Mary 2,ocean_cruise,NR,2025,29,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-117,Rotterdam,ocean_cruise,NR,2025,9,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-118,Coral Princess,ocean_cruise,NR,2025,16,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-119,Eurodam,ocean_cruise,NR,2025,10,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-120,Rotterdam,ocean_cruise,NR,2025,12,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-121,Radiance of the Seas,ocean_cruise,NR,2025,7,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-122,Coral Princess,ocean_cruise,NR,2025,16,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-123,Viking Mars,ocean_cruise,NR,2025,14,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-124,Volendam,ocean_cruise,NR,2025,21,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-125,Silver Ray,ocean_cruise,NR,2025,16,Escherichia coli (unspecified),foodborne_waterborne_bacterial,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,foodborne,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-841,Sea Cloud Spirit,ocean_cruise,NR,2025,6,Ciguatera toxin,foodborne_waterborne_bacterial,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,NR,foodborne,official_public_health,CDC VSP Outbreak Investigations,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/earlier-outbreaks.html,enhanced_sanitation; port_health_notification,Sea Cloud Cruises; sailing 1/4/2025-1/10/2025
EVT-002,MV Hondius,expedition_cruise,Ushuaia - Antarctica - Cape Verde,2026,14,Andes hantavirus,zoonotic,NR,acute_respiratory_illness,11,0,NR,NR,4,3,rodent excreta/person-to-person,official_public_health,ECDC outbreak update 19 May 2026; WHO Disease Outbreak News 2026-DON601,https://www.ecdc.europa.eu/en/infectious-disease-topics/hantavirus-infection/surveillance-and-updates/andes-hantavirus-outbreak,quarantine_isolation; medical_evacuation; voyage_cancellation_diversion; port_health_notification,ECDC 19 May 2026: 11 cases (9 confirmed + 2 probable); 3 deaths; earlier inconclusive case removed from count
EVT-027,Ambition,ocean_cruise,UK - Western France - Spain,2026,14,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,1,fecal-oral/person-to-person,official_public_health,Préfecture de la Gironde communiqué 13 May 2026; CHU Bordeaux laboratory confirmation (norovirus),https://apnews.com/article/cruise-ship-outbreak-gastroenteritis-ambition-bordeaux-france-f5f1f0547483facc6af27866659b82ae,quarantine_isolation; port_health_notification,Ambassador Cruise Line; ~48 active GI cases among passengers + 1 crew; 92-year-old passenger died (cardiac arrest; not directly infection-related); Norovirus confirmed by Bordeaux University Hospital; Gironde prefecture official statement; also reported by Guardian and USA Today
EVT-100,Caribbean Princess,ocean_cruise,NR,2026,13,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,145,15,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-101,Insignia,ocean_cruise,NR,2026,7,Escherichia coli (unspecified),foodborne_waterborne_bacterial,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,foodborne,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-102,Star Princess,ocean_cruise,NR,2026,7,Norovirus,gastrointestinal_viral,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,fecal-oral/person-to-person,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-103,Seven Seas Mariner,ocean_cruise,NR,2026,21,Escherichia coli (unspecified),foodborne_waterborne_bacterial,NR,acute_gastroenteritis,NR,NR,NR,NR,NR,0,foodborne,official_public_health,NR,https://www.cdc.gov/vessel-sanitation/cruise-ship-outbreaks/index.html,enhanced_sanitation; port_health_notification,NR
EVT-872,Unnamed cruise ship (MMWR Legionella 2003-2004),ocean_cruise,NR,2003,NR,Legionella spp.,legionella,NR,legionnaires_disease,8,0,NR,NR,NR,NR,aerosolized water,academic,"MMWR 2005; 54(45): Cruise-ship-associated Legionnaires disease, November 2003-May 2004",https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5445a4.htm,port_health_notification; environmental_investigation,MMWR report of 8 LD cases among recent cruise ship travelers Nov 2003-May 2004; multiple ships involved
EVT-873,Unnamed British cruise ship (Mediterranean 1999),ocean_cruise,Mediterranean,1999,NR,Influenza,respiratory_viral,NR,influenza_like_illness,NR,NR,NR,NR,NR,NR,airborne/droplet,academic,Whiting et al. Commun Dis Public Health 1999; Influenza activity in England and Wales Oct 1998-Jun 1999,NR,NR,"Influenza outbreak on British cruise ship in Mediterranean, June 1999; reported in national influenza surveillance summary"
