record_id,source_database,source_category,title,year,ship_name,pathogen,source_url,retrieval_date,language,screening_outcome
SR-0634,PubMed,academic,Fine grained compositional analysis of Port Everglades Inlet microbiome using high throughput DNA sequencing.,2018,,,https://doi.org/10.7717/peerj.4671,2026-05-14,en,pending_review
SR-0635,PubMed,academic,Quantifying the relative effects of environmental and direct transmission of norovirus.,2018,,,https://doi.org/10.1098/rsos.170602,2026-05-14,en,pending_review
SR-0636,PubMed,academic,"Maritime varicella illness and death reporting, U.S., 2010-2015.",2018,,,https://doi.org/10.1016/j.tmaid.2018.04.001,2026-05-14,en,pending_review
SR-0637,PubMed,academic,"Increase in Hospital Admissions for Severe Influenza A/B among Travelers on Cruise Ships to Alaska, 2015.",2018,,,https://doi.org/10.3201/eid2403.171378,2026-05-14,en,pending_review
SR-0638,PubMed,academic,Diarrhea and related factors among passengers on world cruises departing from Japan.,2018,,,https://doi.org/10.1016/j.tmaid.2018.01.004,2026-05-14,en,excluded_irrelevant
SR-0639,PubMed,academic,High-Quality Whole-Genome Sequences for 21 Enterotoxigenic Escherichia coli Strains Generated with PacBio Sequencing.,2018,,,https://doi.org/10.1128/genomeA.01311-17,2026-05-14,en,pending_review
SR-0640,PubMed,academic,Practicing medicine on the high seas: a review of South African doctors' careers in cruise ship medicine.,2018,,,https://doi.org/10.5603/IMH.2018.0027,2026-05-14,en,excluded_irrelevant
SR-0641,PubMed,academic,Gastroenteritis outbreaks on cruise ships: contributing factors and thresholds for early outbreak detection.,2017,,,https://doi.org/10.2807/1560-7917.ES.2017.22.45.16-00576,2026-05-14,en,pending_review
SR-0642,PubMed,academic,"Laboratory-based respiratory virus surveillance pilot project on select cruise ships in Alaska, 2013-15.",2017,,,https://doi.org/10.1093/jtm/tax069,2026-05-14,en,pending_review
SR-0643,PubMed,academic,"Rapid Risk Assessment Report for Schistosomiasis Epidemic in Jianli County Caused by the Sunk ""Oriental Star"" Cruise Ship.",2018,,,https://doi.org/10.1017/dmp.2017.28,2026-05-14,en,pending_review
SR-0644,PubMed,academic,Complete Genome Sequence of Human Norovirus GII.Pe-GII.4 Sydney from the United States.,2017,,,https://doi.org/10.1128/genomeA.00159-17,2026-05-14,en,pending_review
SR-0645,PubMed,academic,Travellers and influenza: risks and prevention.,2017,,,https://doi.org/10.1093/jtm/taw078,2026-05-14,en,pending_review
SR-0646,PubMed,academic,Acute gastrointestinal haemorrhage on board a cruise ship in the Antarctic Peninsula.,2016,,,https://doi.org/10.5603/IMH.2016.0040,2026-05-14,en,excluded_irrelevant
SR-0647,PubMed,academic,"Norovirus GII.Pe Genotype: Tracking a Foodborne Outbreak on a Cruise Ship Through Molecular Epidemiology, Brazil, 2014.",2017,,,https://doi.org/10.1007/s12560-016-9272-2,2026-05-14,en,pending_review
SR-0648,PubMed,academic,Contact infection of infectious disease onboard a cruise ship.,2016,,,https://doi.org/10.1038/srep38790,2026-05-14,en,pending_review
SR-0649,PubMed,academic,Development of a Nanobody-Based Lateral Flow Immunoassay for Detection of Human Norovirus.,2016,,,https://doi.org/10.1128/mSphere.00219-16,2026-05-14,en,pending_review
SR-0650,PubMed,academic,Understanding the Outcome in the Chinese Changjiang Disaster in 2015: A Retrospective Study.,2017,,,https://doi.org/10.1016/j.jemermed.2016.08.013,2026-05-14,en,pending_review
SR-0651,PubMed,academic,Air travel-related symptomatic deep venous thrombosis in cruise ship passengers.,2016,,,https://doi.org/10.5603/IMH.2016.0014,2026-05-14,en,excluded_irrelevant
SR-0652,PubMed,academic,"Burn Care on Cruise Ships-Epidemiology, international regulations, risk situation, disaster management and qualification of the ship's doctor.",2016,,,https://doi.org/10.1016/j.burns.2016.01.032,2026-05-14,en,excluded_irrelevant
SR-0653,PubMed,academic,Respiratory infections and gastrointestinal illness on a cruise ship: A three-year prospective study.,2016,,,https://doi.org/10.1016/j.tmaid.2016.05.019,2026-05-14,en,pending_review
SR-0654,PubMed,academic,An epidemiological study of rates of illness in passengers and crew at a busy Caribbean cruise port.,2016,,,https://doi.org/10.1186/s12889-016-2991-3,2026-05-14,en,pending_review
SR-0655,PubMed,academic,Mortality of German travellers on passenger vessels.,2016,,,https://doi.org/10.1093/jtm/tav003,2026-05-14,en,excluded_irrelevant
SR-0656,PubMed,academic,"Acute Gastroenteritis on Cruise Ships - United States, 2008-2014.",2016,,,https://doi.org/10.15585/mmwr.mm6501a1,2026-05-14,en,pending_review
SR-0657,PubMed,academic,A three-year follow-up on injuries sustained by cruise ship passengers and crew treated at the Orthopaedic and Traumatology Department at Dubrovnik County Hospital.,2015,,,https://doi.org/10.1016/j.injury.2015.10.039,2026-05-14,en,excluded_irrelevant
SR-0658,PubMed,academic,"An outbreak of multiple norovirus strains on a cruise ship in China, 2014.",2016,,,https://doi.org/10.1111/jam.12978,2026-05-14,en,pending_review
SR-0659,PubMed,academic,Infections on Cruise Ships.,2015,,,https://doi.org/10.1128/microbiolspec.IOL5-0007-2015,2026-05-14,en,pending_review
SR-0660,PubMed,academic,"Extensive Nosocomial Transmission of Measles Originating in Cruise Ship Passenger, Sardinia, Italy, 2014.",2015,,,https://doi.org/10.3201/eid2108.141105,2026-05-14,en,pending_review
SR-0661,PubMed,academic,Evaluation of a New Environmental Sampling Protocol for Detection of Human Norovirus on Inanimate Surfaces.,2015,,,https://doi.org/10.1128/AEM.01657-15,2026-05-14,en,pending_review
SR-0662,PubMed,academic,Determinants of injuries in passenger vessel accidents.,2015,,,https://doi.org/10.1016/j.aap.2015.05.025,2026-05-14,en,excluded_irrelevant
SR-0663,PubMed,academic,Influenza Outbreaks Among Passengers and Crew on Two Cruise Ships: A Recent Account of Preparedness and Response to an Ever-Present Challenge.,2015,,,https://doi.org/10.1111/jtm.12215,2026-05-14,en,pending_review
SR-0664,PubMed,academic,Penile ulceration caused by a foreign body reaction in a crew member on board a cruise ship.,2015,,,https://doi.org/10.5603/IMH.2015.0008,2026-05-14,en,excluded_irrelevant
SR-0665,PubMed,academic,Consumer education needed on norovirus prevention and control: findings from a nationally representative survey of U.S. adults.,2015,,,https://doi.org/10.4315/0362-028X.JFP-14-313,2026-05-14,en,pending_review
SR-0666,PubMed,academic,Treatment and prevention of infection following bites of the Antarctic fur seal (Arctocephalus gazella).,2015,,,https://doi.org/10.2147/OAEM.S75442,2026-05-14,en,pending_review
SR-0667,PubMed,academic,Qualification of ship doctors: a German approach.,2014,,,https://doi.org/10.5603/IMH.2014.0035,2026-05-14,en,excluded_irrelevant
SR-0668,PubMed,academic,"Draft Genome Sequence of C:P1.5-1,10-8:F3-6:ST-11 Meningococcal Clinical Isolate Associated with a Cluster on a Cruise Ship.",2014,,,https://doi.org/10.1128/genomeA.01263-14,2026-05-14,en,pending_review
SR-0669,PubMed,academic,"Measles associated with international travel in the region of the Americas, Australia and Europe, 2001-2013: a systematic review.",2015,,,https://doi.org/10.1016/j.tmaid.2014.10.022,2026-05-14,en,pending_review
SR-0670,PubMed,academic,"Acute gastroenteritis, video camera and cruise ship.",2014,,,https://doi.org/10.5603/IMH.2014.0021,2026-05-14,en,pending_review
SR-0671,PubMed,academic,Identification of proteolytic bacteria from the Arctic Chukchi Sea expedition cruise and characterization of cold-active proteases.,2014,,,https://doi.org/10.1007/s12275-014-4226-6,2026-05-14,en,excluded_irrelevant
SR-0672,PubMed,academic,"Influenza B outbreak on a cruise ship off the São Paulo Coast, Brazil.",2014,,,https://doi.org/10.1111/jtm.12132,2026-05-14,en,pending_review
SR-0673,PubMed,academic,Molecular characterization of influenza B virus outbreak on a cruise ship in Brazil 2012.,2014,,,https://doi.org/10.1590/s0036-46652014000300001,2026-05-14,en,pending_review
SR-0674,PubMed,academic,Authors reply: measles on the cruise ship: links with virus spreading into an emergency department in Southern Italy.,2014,,,https://doi.org/10.2807/1560-7917.es2014.19.19.20803,2026-05-14,en,pending_review
SR-0675,PubMed,academic,Letter to the editor: measles on the cruise ship: links with virus spreading into an emergency department in Southern Italy.,2014,,,https://doi.org/10.2807/1560-7917.es2014.19.19.20800,2026-05-14,en,pending_review
SR-0676,PubMed,academic,Norovirus outbreaks on commercial cruise ships: a systematic review and new targets for the public health agenda.,2014,,,https://doi.org/10.1007/s12560-014-9145-5,2026-05-14,en,pending_review
SR-0677,PubMed,academic,Pattern of passenger injury and illness on expedition cruise ships to Antarctica.,2014,,,https://doi.org/10.1111/jtm.12126,2026-05-14,en,pending_review
SR-0678,PubMed,academic,Author's reply: measles on a cruise ship--links with the outbreak in the Philippines.,2014,,,https://doi.org/10.2807/1560-7917.es2014.19.15.20773,2026-05-14,en,pending_review
SR-0679,PubMed,academic,Measles on a cruise ship: links with the outbreak in the Philippines.,2014,,,https://doi.org/10.2807/1560-7917.es2014.19.15.20774,2026-05-14,en,pending_review
SR-0680,PubMed,academic,Molecular surveillance of hepatitis A virus in Argentina: first subgenotype IB detected in a traveler.,2014,,,https://pubmed.ncbi.nlm.nih.gov/24756019/,2026-05-14,en,excluded_irrelevant
SR-0681,PubMed,academic,Acute gastroenteritis and video camera surveillance: a cruise ship case report.,2014,,,https://doi.org/10.5603/MH.2014.0005,2026-05-14,en,pending_review
SR-0682,PubMed,academic,Long-lasting adverse effects after short-term low-dose treatment with metoclopramide for vomiting.,2014,,,https://doi.org/10.5603/MH.2014.0004,2026-05-14,en,pending_review
SR-0683,PubMed,academic,"Measles outbreak on a cruise ship in the western Mediterranean, February 2014, preliminary report.",2014,,,https://doi.org/10.2807/1560-7917.es2014.19.10.20735,2026-05-14,en,pending_review
SR-0684,PubMed,academic,Self-reported stomach upset in travellers on cruise-based and land-based package holidays.,2014,,,https://doi.org/10.1371/journal.pone.0083425,2026-05-14,en,excluded_irrelevant
SR-0685,PubMed,academic,"Point-of-care syndrome-based, rapid diagnosis of infections on commercial ships.",2014,,,https://doi.org/10.1111/jtm.12090,2026-05-14,en,pending_review
SR-0686,PubMed,academic,First vaccines targeting 'cruise ship virus' sail into clinical trials.,2013,,,https://doi.org/10.1038/nm0913-1076,2026-05-14,en,excluded_irrelevant
SR-0687,PubMed,academic,Early psychological care of the French victims of the Costa Concordia shipwreck.,2013,,,https://pubmed.ncbi.nlm.nih.gov/23788158/,2026-05-14,en,excluded_irrelevant
SR-0688,PubMed,academic,"Travel-associated Legionnaires' disease in Europe, 2010.",2013,,,https://doi.org/10.2807/ese.18.23.20498-en,2026-05-14,en,pending_review
SR-0689,PubMed,academic,"Rapid detection of norovirus in naturally contaminated food: foodborne gastroenteritis outbreak on a cruise ship in Brazil, 2010.",2012,,,https://doi.org/10.1007/s12560-012-9085-x,2026-05-14,en,pending_review
SR-0690,PubMed,academic,"Cluster of invasive Neisseria meningitidis infections on a cruise ship, Italy, October 2012.",2012,,,https://pubmed.ncbi.nlm.nih.gov/23241233/,2026-05-14,en,pending_review
SR-0691,PubMed,academic,"Measles, rubella, and varicella among the crew of a cruise ship sailing from Florida, United States, 2006.",2012,,,https://doi.org/10.1111/j.1708-8305.2012.00620.x,2026-05-14,en,pending_review
SR-0692,PubMed,academic,An outbreak of Cyclospora infection on a cruise ship.,2013,,,https://doi.org/10.1017/S0950268812001197,2026-05-14,en,pending_review
SR-0693,PubMed,academic,Water Safety Plan on cruise ships: a promising tool to prevent waterborne diseases.,2012,,,https://doi.org/10.1016/j.scitotenv.2012.04.018,2026-05-14,en,pending_review
SR-0694,PubMed,academic,Pandemic planning as risk management: how fared the Australian federation?,2012,,,https://pubmed.ncbi.nlm.nih.gov/22558906/,2026-05-14,en,pending_review
SR-0695,PubMed,academic,"Deaths in international travelers arriving in the United States, July 1, 2005 to June 30, 2008.",2012,,,https://doi.org/10.1111/j.1708-8305.2011.00586.x,2026-05-14,en,pending_review
SR-0696,PubMed,academic,"Disease transmission and passenger behaviors during a high morbidity Norovirus outbreak on a cruise ship, January 2009.",2011,,,https://doi.org/10.1093/cid/cir144,2026-05-14,en,pending_review
SR-0697,PubMed,academic,Varicella at sea: a two-year study on cruise ships.,2011,,,https://pubmed.ncbi.nlm.nih.gov/22544501/,2026-05-14,en,pending_review
SR-0698,PubMed,academic,Individualizing a capstone project: a cruise ship nurse creates a brochure about the Norwalk virus.,2011,,,https://doi.org/10.1097/NNE.0b013e3182001e42,2026-05-14,en,excluded_irrelevant
SR-0699,PubMed,academic,Outbreaks of pandemic (H1N1) 2009 and seasonal influenza A (H3N2) on cruise ship.,2010,,,https://doi.org/10.3201/eid1611.100477,2026-05-14,en,pending_review
SR-0700,PubMed,academic,Varicella among seafarers: a case study on testing and vaccination as a cost-effective method of prevention.,2010,,,https://pubmed.ncbi.nlm.nih.gov/20496326/,2026-05-14,en,pending_review
SR-0701,PubMed,academic,Passenger accidents and injuries reported during 3 years on a cruise ship.,2010,,,https://pubmed.ncbi.nlm.nih.gov/20496320/,2026-05-14,en,excluded_irrelevant
SR-0702,PubMed,academic,Norovirus outbreak in a cruise ship sailing around the British Isles: investigation and multi-agency management of an international outbreak.,2010,,,https://doi.org/10.1016/j.jinf.2010.03.018,2026-05-14,en,pending_review
SR-0703,PubMed,academic,Cardiovascular emergencies in cruise ship passengers.,2010,,,https://doi.org/10.1016/j.amjcard.2009.09.004,2026-05-14,en,excluded_irrelevant
SR-0704,PubMed,academic,Hepatitis E outbreak on cruise ship.,2009,,,https://doi.org/10.3201/eid1511.091094,2026-05-14,en,pending_review
SR-0705,PubMed,academic,Cruise ship environmental hygiene and the risk of norovirus infection outbreaks: an objective assessment of 56 vessels over 3 years.,2009,,,https://doi.org/10.1086/606058,2026-05-14,en,pending_review
SR-0706,PubMed,academic,Posttraumatic appendicitis: further extending the extended Focused Assessment with Sonography in Trauma examination.,2009,,,https://doi.org/10.1016/j.ajem.2008.09.014,2026-05-14,en,excluded_irrelevant
SR-0707,PubMed,academic,Tracking the transmission routes of genogroup II noroviruses in suspected food-borne or environmental outbreaks of gastroenteritis through sequence analysis of the P2 domain.,2009,,,https://doi.org/10.1002/jmv.21517,2026-05-14,en,pending_review
SR-0708,PubMed,academic,Interpopulation study of medical attendance aboard a cruise ship.,2008,,,https://pubmed.ncbi.nlm.nih.gov/19227739/,2026-05-14,en,excluded_irrelevant
SR-0709,PubMed,academic,Crew accidents reported during 3 years on a cruise ship.,2008,,,https://pubmed.ncbi.nlm.nih.gov/19227735/,2026-05-14,en,excluded_irrelevant
SR-0710,PubMed,academic,Gastrointestinal illness associated with a long-haul flight.,2009,,,https://doi.org/10.1017/S0950268808001027,2026-05-14,en,pending_review
SR-0711,PubMed,academic,"Passenger behaviors associated with norovirus infection on board a cruise ship--Alaska, May to June 2004.",2008,,,https://doi.org/10.1111/j.1708-8305.2008.00200.x,2026-05-14,en,pending_review
SR-0712,PubMed,academic,Passenger behaviors during norovirus outbreaks on cruise ships.,2008,,,https://doi.org/10.1111/j.1708-8305.2008.00199.x,2026-05-14,en,pending_review
SR-0713,PubMed,academic,Illness and injury to travellers on a premium expedition to Iceland.,2008,,,https://doi.org/10.1016/j.tmaid.2008.02.003,2026-05-14,en,pending_review
SR-0714,PubMed,academic,Dental practice during a world cruise: treatment needs and demands of crew.,2007,,,https://pubmed.ncbi.nlm.nih.gov/18350976/,2026-05-14,en,excluded_irrelevant
SR-0715,PubMed,academic,"Shipshape: sanitation inspections on cruise ships, 1990-2005, Vessel Sanitation Program, Centers for Disease Control and Prevention.",2008,,,https://pubmed.ncbi.nlm.nih.gov/18348387/,2026-05-14,en,pending_review
SR-0716,PubMed,academic,Transmission events within outbreaks of gastroenteritis determined through analysis of nucleotide sequences of the P2 domain of genogroup II noroviruses.,2008,,,https://doi.org/10.1128/JCM.02240-07,2026-05-14,en,pending_review
SR-0717,PubMed,academic,The Vessel Sanitation Program: government partnering with the cruise ship industry to improve public health.,2007,,,https://pubmed.ncbi.nlm.nih.gov/17941403/,2026-05-14,en,excluded_irrelevant
SR-0718,PubMed,academic,Outbreak of respiratory infection on a cruise ship.,2007,,,https://doi.org/10.2807/esw.12.32.03246-en,2026-05-14,en,pending_review
SR-0719,PubMed,academic,Significant injury in cruise ship passengers a case series.,2007,,,https://doi.org/10.1016/j.amepre.2007.05.004,2026-05-14,en,excluded_irrelevant
SR-0720,PubMed,academic,Injury and illness aboard an Antarctic cruise ship.,2007,,,https://doi.org/10.1580/06-weme-or-029r.1,2026-05-14,en,excluded_irrelevant
SR-0721,PubMed,academic,Inactivation of Norovirus by ozone gas in conditions relevant to healthcare.,2007,,,https://doi.org/10.1016/j.jhin.2006.12.021,2026-05-14,en,pending_review
SR-0722,PubMed,academic,"Legionnaires' disease outbreak associated with a cruise liner, August 2003: epidemiological and microbiological findings.",2007,,,https://doi.org/10.1017/S0950268806007473,2026-05-14,en,pending_review
SR-0723,PubMed,academic,Outbreak of Legionnaires' disease on a cruise ship linked to spa-bath filter stones contaminated with Legionella pneumophila serogroup 5.,2006,,,https://doi.org/10.1017/S095026880500508X,2026-05-14,en,pending_review
SR-0724,PubMed,academic,"Epidemiology of gastroenteritis on cruise ships, 2001-2004.",2006,,,https://doi.org/10.1016/j.amepre.2005.10.027,2026-05-14,en,pending_review
SR-0725,PubMed,academic,"Cruise-ship--associated Legionnaires disease, November 2003-May 2004.",2005,,,https://pubmed.ncbi.nlm.nih.gov/16292248/,2026-05-14,en,pending_review
SR-0726,PubMed,academic,Outbreak of Vibrio parahaemolyticus gastroenteritis associated with Alaskan oysters.,2005,,,https://doi.org/10.1056/NEJMoa051594,2026-05-14,en,pending_review
SR-0727,PubMed,academic,Coastal terrorism: using tabletop discussions to enhance coastal community infrastructure through relationship building.,2005,,,https://doi.org/10.1097/00124784-200511001-00008,2026-05-14,en,pending_review
SR-0728,PubMed,academic,Dealing with gastrointestinal illness on a cruise ship--Part 1: Description of sanitation measures. Part 2: An isolation study.,2004,,,https://pubmed.ncbi.nlm.nih.gov/15881540/,2026-05-14,en,pending_review
SR-0729,PubMed,academic,A burn mass casualty event due to boiler room explosion on a cruise ship: preparedness and outcomes.,2005,,,https://pubmed.ncbi.nlm.nih.gov/15869134/,2026-05-14,en,pending_review
SR-0730,PubMed,academic,Bound for Sydney town: health surveillance on international cruise vessels visiting the Port of Sydney.,2005,,,https://doi.org/10.5694/j.1326-5377.2005.tb06757.x,2026-05-14,en,pending_review
SR-0731,PubMed,academic,Focus on cruise ship travel.,2004,,,https://pubmed.ncbi.nlm.nih.gov/15713239/,2026-05-14,en,excluded_irrelevant
SR-0732,PubMed,academic,Norovirus transmission on cruise ship.,2005,,,https://doi.org/10.3201/eid1101.040434,2026-05-14,en,pending_review
SR-0733,PubMed,academic,Genetic diversity among sapoviruses.,2004,,,https://doi.org/10.1007/s00705-004-0296-9,2026-05-14,en,pending_review
SR-0734,PubMed,academic,Severe Legionella pneumophila pneumonia associated with the public bath on a cruise ship in Japan.,2004,,,https://doi.org/10.1007/s00540-003-0218-0,2026-05-14,en,pending_review
SR-0735,PubMed,academic,Molecular diversity of noroviruses associated with outbreaks on cruise ships: comparison with strains circulating within the UK.,2003,,,https://pubmed.ncbi.nlm.nih.gov/15067852/,2026-05-14,en,pending_review
SR-0736,PubMed,academic,The agony and the ecstasy.,2003,,,https://doi.org/10.1111/j.1572-0241.2003.07672.x,2026-05-14,en,pending_review
SR-0737,PubMed,academic,Outbreak of Legionnaires' disease on a cruise ship: lessons for international surveillance and control.,2003,,,https://pubmed.ncbi.nlm.nih.gov/12889297/,2026-05-14,en,pending_review
SR-0738,PubMed,academic,A large outbreak of influenza A and B on a cruise ship causing widespread morbidity.,2003,,,https://doi.org/10.1017/s0950268802008166,2026-05-14,en,pending_review
SR-0739,PubMed,academic,Large summertime influenza A outbreak among tourists in Alaska and the Yukon Territory.,2003,,,https://doi.org/10.1086/374053,2026-05-14,en,pending_review
SR-0740,PubMed,academic,"Diarrheal disease on cruise ships, 1990-2000: the impact of environmental health programs.",2003,,,https://doi.org/10.1016/s0749-3797(02)00644-x,2026-05-14,en,pending_review
SR-0741,PubMed,academic,Maritime health: a case for preventing influenza on the high seas.,2002,,,https://pubmed.ncbi.nlm.nih.gov/12608587/,2026-05-14,en,pending_review
SR-0742,PubMed,academic,Watching the Games: public health surveillance for the Sydney 2000 Olympic Games.,2003,,,https://doi.org/10.1136/jech.57.2.102,2026-05-14,en,pending_review
SR-0743,PubMed,academic,Cancer at sea: a case-control study among male Finnish seafarers.,2002,,,https://doi.org/10.1136/oem.59.9.613,2026-05-14,en,excluded_irrelevant
SR-0744,PubMed,academic,"Influenza B virus outbreak on a cruise ship--Northern Europe, 2000.",2001,,,https://pubmed.ncbi.nlm.nih.gov/11393483/,2026-05-14,en,pending_review
SR-0745,PubMed,academic,"From the Centers for Disease Control and Prevention. Influenza B virus outbreak in a cruise ship--Northern Europe, 2000.",2001,,,https://pubmed.ncbi.nlm.nih.gov/11324644/,2026-05-14,en,pending_review
SR-0746,PubMed,academic,Onshore catering increases the risk of diarrhoeal illness amongst cruise ship passengers.,2001,,,https://doi.org/10.33321/cdi.2001.25.5,2026-05-14,en,excluded_irrelevant
SR-0747,PubMed,academic,Cabin location and the likelihood of motion sickness in cruise ship passengers.,2000,,,https://doi.org/10.2310/7060.2000.00042,2026-05-14,en,excluded_irrelevant
SR-0748,PubMed,academic,Cruise ships: high-risk passengers and the global spread of new influenza viruses.,2000,,,https://doi.org/10.1086/313974,2026-05-14,en,pending_review
SR-0749,PubMed,academic,Presumptive summer influenza A: an outbreak on a trans-Tasman cruise.,2000,,,https://doi.org/10.33321/cdi.2000.24.6,2026-05-14,en,pending_review
SR-0750,PubMed,academic,Influenza activity in England and Wales: October 1998 to June 1999.,1999,,,https://pubmed.ncbi.nlm.nih.gov/10598385/,2026-05-14,en,pending_review
SR-0751,PubMed,academic,Influenza on a cruise ship in the Mediterranean.,1999,,,https://pubmed.ncbi.nlm.nih.gov/10405474/,2026-05-14,en,pending_review
SR-0752,PubMed,academic,Legionnaires' disease on a cruise ship linked to the water supply system: clinical and public health implications.,1999,,,https://doi.org/10.1086/515083,2026-05-14,en,pending_review
SR-0753,PubMed,academic,Descriptive epidemiology of injury and illness among cruise ship passengers.,1999,,,https://doi.org/10.1016/s0196-0644(99)70419-1,2026-05-14,en,pending_review
SR-0754,PubMed,academic,Legionella on board a cruise ship.,1998,,,https://pubmed.ncbi.nlm.nih.gov/9695289/,2026-05-14,en,pending_review
SR-0755,PubMed,academic,An outbreak of viral gastroenteritis on board a cruise liner.,1998,,,https://pubmed.ncbi.nlm.nih.gov/9604521/,2026-05-14,en,pending_review
SR-0756,PubMed,academic,Influenza A outbreak on a cruise ship.,1998,,,https://pubmed.ncbi.nlm.nih.gov/9553278/,2026-05-14,en,pending_review
SR-0757,PubMed,academic,An outbreak of Brainerd diarrhea among travelers to the Galapagos Islands.,1998,,,https://doi.org/10.1086/515237,2026-05-14,en,pending_review
SR-0758,PubMed,academic,"Rubella among crew members of commercial cruise ships--Florida, 1997.",1998,,,https://pubmed.ncbi.nlm.nih.gov/9436714/,2026-05-14,en,pending_review
SR-0759,PubMed,academic,"Update: influenza activity -- United States, 1997-98 season.",1997,,,https://pubmed.ncbi.nlm.nih.gov/9385880/,2026-05-14,en,pending_review
SR-0760,PubMed,academic,"Update: outbreaks of cyclosporiasis -- United States and Canada, 1997.",1997,,,https://pubmed.ncbi.nlm.nih.gov/9191032/,2026-05-14,en,pending_review
SR-0761,PubMed,academic,Entertainer wins settlement for denial of job on cruise ship.,1997,,,https://pubmed.ncbi.nlm.nih.gov/12162252/,2026-05-14,en,excluded_irrelevant
SR-0762,PubMed,academic,Shigellosis on an Italian cruise ship.,1996,,,https://doi.org/10.1016/S0140-6736(05)66219-8,2026-05-14,en,excluded_irrelevant
SR-0763,PubMed,academic,An outbreak of viral gastroenteritis on a cruise ship.,1996,,,https://pubmed.ncbi.nlm.nih.gov/8990576/,2026-05-14,en,pending_review
SR-0764,PubMed,academic,Perspectives in fatal epidemics.,1996,,,https://doi.org/10.1016/s0891-5520(05)70333-0,2026-05-14,en,pending_review
SR-0765,PubMed,academic,Crisis support following the Herald of Free-Enterprise disaster: a longitudinal perspective.,1996,,,https://doi.org/10.1007/BF02104105,2026-05-14,en,excluded_irrelevant
SR-0766,PubMed,academic,Colonic epithelial lymphocytosis associated with an epidemic of chronic diarrhea.,1996,,,https://doi.org/10.1097/00000478-199609000-00008,2026-05-14,en,pending_review
SR-0767,PubMed,academic,"Reported cholera in the United States, 1992-1994: a reflection of global changes in cholera epidemiology.",,,,https://pubmed.ncbi.nlm.nih.gov/8656543/,2026-05-14,en,pending_review
SR-0768,PubMed,academic,Prevalence of shigellosis in the U.S.: consistency with dose-response information.,1996,,,https://doi.org/10.1016/0168-1605(96)00993-2,2026-05-14,en,pending_review
SR-0769,PubMed,academic,Outbreak of Legionnaires' disease among cruise ship passengers exposed to a contaminated whirlpool spa.,1996,,,https://doi.org/10.1016/s0140-6736(96)91137-x,2026-05-14,en,pending_review
SR-0770,PubMed,academic,"Epidemiology of diarrheal disease outbreaks on cruise ships, 1986 through 1993.",1996,,,https://pubmed.ncbi.nlm.nih.gov/8606476/,2026-05-14,en,pending_review
SR-0771,PubMed,academic,Vibrio cholerae O139 Bengal infections among tourists to Southeast Asia: an intercontinental foodborne outbreak.,1995,,,https://doi.org/10.1093/infdis/172.5.1401,2026-05-14,en,pending_review
SR-0772,PubMed,academic,From the Centers for Disease Control and Prevention. Outbreak of Shigella flexneri 2a infections on a cruise ship.,1994,,,https://pubmed.ncbi.nlm.nih.gov/7933412/,2026-05-14,en,pending_review
SR-0773,PubMed,academic,"From the Centers for Disease Control and Prevention. Update: outbreak of Legionnaires' Disease associated with a cruise ship, 1994.",1994,,,https://pubmed.ncbi.nlm.nih.gov/8084051/,2026-05-14,en,pending_review
SR-0774,PubMed,academic,Outbreak of Shigella flexneri 2a infections on a cruise ship.,1994,,,https://pubmed.ncbi.nlm.nih.gov/8072477/,2026-05-14,en,pending_review
SR-0775,PubMed,academic,"Update: outbreak of Legionnaires' disease associated with a cruise ship, 1994.",1994,,,https://pubmed.ncbi.nlm.nih.gov/8047054/,2026-05-14,en,pending_review
SR-0776,PubMed,academic,"From the Centers for Disease Control and Prevention. Outbreak of pneumonia associated with a cruise ship, 1994.",1994,,,https://pubmed.ncbi.nlm.nih.gov/8040967/,2026-05-14,en,pending_review
SR-0777,PubMed,academic,"Outbreak of pneumonia associated with a cruise ship, 1994.",1994,,,https://pubmed.ncbi.nlm.nih.gov/8022399/,2026-05-14,en,pending_review
SR-0778,PubMed,academic,Characterization of a variant strain of Norwalk virus from a food-borne outbreak of gastroenteritis on a cruise ship in Hawaii.,1994,,,https://doi.org/10.1128/jcm.32.4.861-866.1994,2026-05-14,en,pending_review
SR-0779,PubMed,academic,Norwalk virus-associated gastroenteritis traced to ice consumption aboard a cruise ship in Hawaii: comparison and application of molecular method-based assays.,1994,,,https://doi.org/10.1128/jcm.32.2.318-322.1994,2026-05-14,en,pending_review
SR-0780,PubMed,academic,Causal attributions and post-traumatic stress in adolescents.,1993,,,https://doi.org/10.1111/j.1469-7610.1993.tb00982.x,2026-05-14,en,excluded_irrelevant
